address,evmos_address,evmos_9000-1_staked,evmos_9000-1_count
nomic1a4ufl649xzhynr3m44nrd6ku64785fyafmwdfh,evmos1a4ufl649xzhynr3m44nrd6ku64785fyahzveq4,105213421,1
nomic1a4up89ywy0w4kd2ks0vuyw40qmdz4xsp393uwc,evmos1a4up89ywy0w4kd2ks0vuyw40qmdz4xsp0ung86,563005902,1
nomic1a4updk69z32pvak77al8cdzxful2gxnzwv33sn,evmos1a4updk69z32pvak77al8cdzxful2gxnzs4n9e3,81728778,1
nomic1a4uxuhnvcgkkyj0uxf48lw5a0n5s6vlhtwc5za,evmos1a4uxuhnvcgkkyj0uxf48lw5a0n5s6vlh4h6qtl,94500000,1
nomic1a4vt8309zk246dthatc9y8qq7qdrluczp9cp0q,evmos1a4vt8309zk246dthatc9y8qq7qdrluczlu64xz,1627902873,1
nomic1a4vujwfyj2384uyxk4pywcjq8anclh9u5j0ens,evmos1a4vujwfyj2384uyxk4pywcjq8anclh9u2tdd6j,62000000,3
nomic1a4wumkzjxnfnsjh6e25sthm9g4hjga9k6jamg5,evmos1a4wumkzjxnfnsjh6e25sthm9g4hjga9kytl0pk,74000000,2
nomic1a4z7z6u23kkwy27ucxahatarzr5wm7tewcd59n,evmos1a4z7z6u23kkwy27ucxahatarzr5wm7tesp0qv3,4369872,1
nomic1a4zvvwrq95dxmhvw693nefvrmsz0n2x4cm04q4,evmos1a4zvvwrq95dxmhvw693nefvrmsz0n2x4xzdpfh,5750000,1
nomic1a53f8tyf7mzdcm27kmygrkffsg37d5utftns0s,evmos1a53f8tyf7mzdcm27kmygrkffsg37d5uthj3yxj,2250000,2
nomic1a53kxduutu76hn0nq2y8ks88xq7xz0xgdh4vh4,evmos1a53kxduutu76hn0nq2y8ks88xq7xz0xgnwhc7h,1000000000,4
nomic1a53sd880yua0dh97dg50esyrdpypug240wfva7,evmos1a53sd880yua0dh97dg50esyrdpypug243htc5u,34507606,1
nomic1a5464dlwvs8wyhg2p2ws6zte9eedmdqzm8lq3n,evmos1a5464dlwvs8wyhg2p2ws6zte9eedmdqz97a5c3,940057881,1
nomic1a54krgxh27gh640j3hwj228nj5fjur6psmdhx9,evmos1a54krgxh27gh640j3hwj228nj5fjur6pwz0r08,100300000,1
nomic1a54zj293czlek5lpldf6hd44u2qssscjes2jz3,evmos1a54zj293czlek5lpldf6hd44u2qssscj8fgxtn,890500060,5
nomic1a552cgemn7lgmaw8nzlq956qaffv3ytya6wqwm,evmos1a552cgemn7lgmaw8nzlq956qaffv3ytyrrv58e,100023213,1
nomic1a5554jurvjark2gawt7jkj2h6ylpx82tk82lfs,evmos1a5554jurvjark2gawt7jkj2h6ylpx82tg7gtqj,35500000,2
nomic1a55g6qnpggw8eum22mer997dtarrtgyfra7l4k,evmos1a55g6qnpggw8eum22mer997dtarrtgyfayutu5,3980050,2
nomic1a55wmadr3vx2egthy7j2ntazapqx653fse53rl,evmos1a55wmadr3vx2egthy7j2ntazapqx653fwqk92a,2104398968,1
nomic1a56pnnhnq54cllw8ctqtvxc24qdtp5d9dwsksj,evmos1a56pnnhnq54cllw8ctqtvxc24qdtp5d9nhjzes,200480000,4
nomic1a56wpwzfdje738quv9rxypwuqk5uljyu69xqav,evmos1a56wpwzfdje738quv9rxypwuqk5uljyuyuy55w,511000000,2
nomic1a57ekh8yrrl43hyfn8ux5neln49y6dd6xkjusy,evmos1a57ekh8yrrl43hyfn8ux5neln49y6dd6c0sgex,8000000,8
nomic1a57feea0p6wk4gfndr2ckvuezw8dc4zvrmwj85,evmos1a57feea0p6wk4gfndr2ckvuezw8dc4zvazvxwk,1916000000,2
nomic1a57hglytpnl2pwah0f0yexzvug6m04ldjr2peg,evmos1a57hglytpnl2pwah0f0yexzvug6m04ldv6g4s2,556670403,1
nomic1a57pmnjf9cpuyplp6zt925pceme2acffdt7r6c,evmos1a57pmnjf9cpuyplp6zt925pceme2acffnjuhn6,16450000,1
nomic1a57xfc2mg48kpkydnj3dnphxpqw54zfgw95fnv,evmos1a57xfc2mg48kpkydnj3dnphxpqw54zfgsuka6w,20171500,3
nomic1a583ukr3rvt7ww0zl0ccy5v48zczvyztpj05tc,evmos1a583ukr3rvt7ww0zl0ccy5v48zczvyztltdqz6,20200000,1
nomic1a58a4txpvm85pe8tplknxf35sju5dkv77qv24v,evmos1a58a4txpvm85pe8tplknxf35sju5dkv7qew7uw,136124711,2
nomic1a58w5h9j9jf75a6tgkw07w8gq4q53572ppp4nu,evmos1a58w5h9j9jf75a6tgkw07w8gq4q53572lcrp67,1350231910,10
nomic1a59fhgzaca9jde3pl29wtkhcqsqyqmaendvdat,evmos1a59fhgzaca9jde3pl29wtkhcqsqyqmaed5we5f,70001380,2
nomic1a5aaet47xd8hse7am3gckhpw6c3vca352k0385,evmos1a5aaet47xd8hse7am3gckhpw6c3vca3550d9wk,120154269,2
nomic1a5cr6gdtd9ptyxyl9uugr9lspyw3rvac02p0x2,evmos1a5cr6gdtd9ptyxyl9uugr9lspyw3rvac3nrm0g,5456865,1
nomic1a5cve68ak4nayf86jrjy7568fkdx7v4txxc853,evmos1a5cve68ak4nayf86jrjy7568fkdx7v4tcl6nan,11650000,1
nomic1a5dqwdzgjxthh77cnqe84n8np4v43ag8eeyssu,evmos1a5dqwdzgjxthh77cnqe84n8np4v43ag88qxye7,581626818,1
nomic1a5ek5e92k4cutjvudn3slg6dn9xwc8mz2tp849,evmos1a5ek5e92k4cutjvudn3slg6dn9xwc8mz5jrnu8,786250061,1
nomic1a5fdk0e7z5eac80k4858nkk6p8hrhads0zrc7x,evmos1a5fdk0e7z5eac80k4858nkk6p8hrhads3mpvhy,20000000,1
nomic1a5g7t6545k35gra64hzvcszv2mg2twcyuq9jfa,evmos1a5g7t6545k35gra64hzvcszv2mg2twcyze8xql,1000000000,1
nomic1a5hce7h67qsx852gxjwvvnqtq4n038kak0jnss,evmos1a5hce7h67qsx852gxjwvvnqtq4n038kagks8ej,76023775,1
nomic1a5hfrlsu5tdedvs4spkg28sa99akka3v59k3cz,evmos1a5hfrlsu5tdedvs4spkg28sa99akka3v2u593q,73750000,2
nomic1a5js6gucvcqlcn84tzue70p65s2xxez3mghzk3,evmos1a5js6gucvcqlcn84tzue70p65s2xxez3934kln,27000000,1
nomic1a5kcvh93nfrm7p0qjhljstc9xw4dharza7vv28,evmos1a5kcvh93nfrm7p0qjhljstc9xw4dharzr8wcr9,22100000,1
nomic1a5kkyfl40tf4ds0rsra6pqng3yw6wpq5ya6d9k,evmos1a5kkyfl40tf4ds0rsra6pqng3yw6wpq56ycev5,45200000,2
nomic1a5kq6ajptjnxnl7k75ywc2jl2vftm956hvjsjz,evmos1a5kq6ajptjnxnl7k75ywc2jl2vftm956f4symq,500000000,1
nomic1a5nc4zx5szlvuyrctmng8ay0mcj6c2jpdhjtnz,evmos1a5nc4zx5szlvuyrctmng8ay0mcj6c2jpnwsl6q,200367711,1
nomic1a5nfz2fgggmpd9l8qr3lq9f3suga8gdnfw6am6,evmos1a5nfz2fgggmpd9l8qr3lq9f3suga8gdnhhcfjc,101000000,1
nomic1a5nrgwmytgxtglpj428wpjmr54f0wdcz4nuwvg,evmos1a5nrgwmytgxtglpj428wpjmr54f0wdczt27692,57827943,1
nomic1a5ntz3mzah8p6w8p0w22lwuppfzpcz8yvx98uc,evmos1a5ntz3mzah8p6w8p0w22lwuppfzpcz8yjl8n46,3000000,1
nomic1a5q8qn0fra9kky73r9kgf3sd237z8lgmztchde,evmos1a5q8qn0fra9kky73r9kgf3sd237z8lgmuj6rym,600000000,3
nomic1a5ql9n3z0gldadykpq4ml699qjjnf2pjz05nhd,evmos1a5ql9n3z0gldadykpq4ml699qjjnf2pjukk870,273777154,3
nomic1a5qpepnx77zh4n7j6m5emzgrvdz0jtkda0gpxp,evmos1a5qpepnx77zh4n7j6m5emzgrvdz0jtkdrk240r,17100000,1
nomic1a5rjhxrmrap5sspa9j0um7448hhaqqe25jesy0,evmos1a5rjhxrmrap5sspa9j0um7448hhaqqe22tmydd,216552275,2
nomic1a5rucrurpdxwgawt39z623mpf7t0p62822mjsu,evmos1a5rucrurpdxwgawt39z623mpf7t0p6285nexe7,159755013,4
nomic1a5t65xxj9adveytuazn6dqscyx9ntsuv8n22lm,evmos1a5t65xxj9adveytuazn6dqscyx9ntsuve2g7ke,57634830,1
nomic1a5tg52ha8hcsmeu8tmcm7r3va246rded9umt2l,evmos1a5tg52ha8hcsmeu8tmcm7r3va246rdedm9elra,6594823,1
nomic1a5uqju857p6xc4kqx0cq2pmrf2v9aseseudgjf,evmos1a5uqju857p6xc4kqx0cq2pmrf2v9ases890umt,12200000,1
nomic1a5vfa6aazwpay7vwq9n8yvw69thxfhcg38kwlk,evmos1a5vfa6aazwpay7vwq9n8yvw69thxfhcg0756k5,69072239,1
nomic1a5vhathsneefdre3m4gzdv702s3r8wwp6wrg39,evmos1a5vhathsneefdre3m4gzdv702s3r8wwpyhpuc8,63000000,3
nomic1a5wxkqzrqd5nc7pgycldtj6r87lz2xc633yraa,evmos1a5wxkqzrqd5nc7pgycldtj6r87lz2xc60gxh5l,102450000,1
nomic1a5x9vdxd6350rqca29rjfe3efke9r70j9udsyt,evmos1a5x9vdxd6350rqca29rjfe3efke9r70jm90ydf,827522133,1
nomic1a5xxg24xlsgue3ueewwx6u48z2ed4xnm6ayat6,evmos1a5xxg24xlsgue3ueewwx6u48z2ed4xnmyyxfzc,25999999,1
nomic1a5y3wj0l9s6h5j6yhj2apdrked3ml5k7jtdae8,evmos1a5y3wj0l9s6h5j6yhj2apdrked3ml5k7vj0fs9,5000000,1
nomic1a5yrcah06q4wh5g04ewcj2cmke67cej3k2yk4p,evmos1a5yrcah06q4wh5g04ewcj2cmke67cej3gnxzur,52100000,1
nomic1a5zcnph0sm793s9fp0f5z46xmeq50cnvctf5zm,evmos1a5zcnph0sm793s9fp0f5z46xmeq50cnvxjtqte,24084859,1
nomic1a5zdx7fvgwdc47p8k0jxae3xsf7720d4u29wqm,evmos1a5zdx7fvgwdc47p8k0jxae3xsf7720d4zn86fe,346000000,1
nomic1a638d8q6q0lv7drw5sx8tjvqy3xsyjju70wcrs,evmos1a638d8q6q0lv7drw5sx8tjvqy3xsyjjuqkvv2j,589150000,4
nomic1a640tfwsxlk4ngg069xp5nwqet2pu7m8trz38n,evmos1a640tfwsxlk4ngg069xp5nwqet2pu7m846q9w3,292845640,1
nomic1a64e28daz6jz0khdcagm343qwzeavmurr4dr5u,evmos1a64e28daz6jz0khdcagm343qwzeavmurav0ha7,70099999,1
nomic1a64gnyn6mz3lz4fjpalutlle3rxmlxr08czjl8,evmos1a64gnyn6mz3lz4fjpalutlle3rxmlxr0epqxk9,120500000,1
nomic1a64krzy84gtsvjt0knkwnk9d49ycya43yavjvg,evmos1a64krzy84gtsvjt0knkwnk9d49ycya436ywx92,19160369,2
nomic1a65nhrtyqn4mhqa993c22vmeclarkjfmwxp0rj,evmos1a65nhrtyqn4mhqa993c22vmeclarkjfmslrm2s,300778981,1
nomic1a665ek87zdaw990pvdykkvsvrpxq6tgek00rc9,evmos1a665ek87zdaw990pvdykkvsvrpxq6tgegkdh38,116574007,1
nomic1a666232377d4gm5t40x2ment50y5grhu6m7zt7,evmos1a666232377d4gm5t40x2ment50y5grhuyzukzu,122058603,2
nomic1a677aeczp5wnqzuy228u0lqfrnlllg63qe4aar,evmos1a677aeczp5wnqzuy228u0lqfrnlllg637qhf5p,1015460448,1
nomic1a68th52xyecskfcyjmw4q5saqjsx4st2yv9wyd,evmos1a68th52xyecskfcyjmw4q5saqjsx4st26486d0,144359455,2
nomic1a68wha93xzras2g5l9ctxchr3vpyu9mh329a99,evmos1a68wha93xzras2g5l9ctxchr3vpyu9mh0n8fv8,300508293,3
nomic1a698xmttqrhjukakf8qnz6t5vzye0eydqdpumt,evmos1a698xmttqrhjukakf8qnz6t5vzye0eyd75rgjf,373495969,2
nomic1a6a454txhfd7wsh7xhhtffscpvy4hza8wsmczh,evmos1a6a454txhfd7wsh7xhhtffscpvy4hza8sfevt4,150500000,1
nomic1a6adh4f20gheruplwh6tf2gdk4auvv6cjgsc8a,evmos1a6adh4f20gheruplwh6tf2gdk4auvv6cv3jvwl,15000000,1
nomic1a6axj7ess304hxt407pk3waqdsjxar66uukqfy,evmos1a6axj7ess304hxt407pk3waqdsjxar66z955qx,100000000,1
nomic1a6d2p3vpj0sq8rjw8036wh8vl9cafdz0fc2dph,evmos1a6d2p3vpj0sq8rjw8036wh8vl9cafdz0hpgeg4,113459058,1
nomic1a6e7wshxkl7m0lvjfzw6aflrj2h2h9e4gaaxh3,evmos1a6e7wshxkl7m0lvjfzw6aflrj2h2h9e4kylj7n,43000000,2
nomic1a6e99a289yhfnr83jue2tzaj4drcn2s6nuj06s,evmos1a6e99a289yhfnr83jue2tzaj4drcn2s6d9smnj,190189998,1
nomic1a6f63x3gcfrj3kumkhrj7x2c94v5n60hjh5ke8,evmos1a6f63x3gcfrj3kumkhrj7x2c94v5n60hvwkzs9,732366879,1
nomic1a6gnhz5m7u25ec7ufkrj7f84qkse720edml8sc,evmos1a6gnhz5m7u25ec7ufkrj7f84qkse720enzane6,698600000,2
nomic1a6gwn69ur86ynej4u8w230ttphj6whyzspjhm4,evmos1a6gwn69ur86ynej4u8w230ttphj6whyzwcsrjh,3500000,1
nomic1a6hu42fsykxzheh9exx42rrt55vcvcps98e992,evmos1a6hu42fsykxzheh9exx42rrt55vcvcpsm7m3vg,10010160,1
nomic1a6j62rcscm77cegdl4wd2wv67t4slxmah04tm4,evmos1a6j62rcscm77cegdl4wd2wv67t4slxmafkhljh,7740306,2
nomic1a6jj3j36h8t3ar8msdfpapj22w4slv9wg4jtm6,evmos1a6jj3j36h8t3ar8msdfpapj22w4slv9wkvsljc,496470417,1
nomic1a6k2xneh282egg5g5szf4pztrt2zs0m0q367cd,evmos1a6k2xneh282egg5g5szf4pztrt2zs0m07gc230,10000000,1
nomic1a6l2takku0n89ykwk5rutwtgkuvvxyfeh88rsp,evmos1a6l2takku0n89ykwk5rutwtgkuvvxyfef79her,9000000,1
nomic1a6ls6fg47yp5tw88ehrm3jnp0v66myccpgd79z,evmos1a6ls6fg47yp5tw88ehrm3jnp0v66myccl302vq,551559408,2
nomic1a6mcdq0qyjnnx4lzlg8mlmchpec8vdwd00g4pf,evmos1a6mcdq0qyjnnx4lzlg8mlmchpec8vdwd3k2pgt,32447144,1
nomic1a6pexdq3ves6v7hp2s84p4whdm49s98gs0fnhn,evmos1a6pexdq3ves6v7hp2s84p4whdm49s98gwkt873,3895000,2
nomic1a6sd702fg375aepmw6p9k96stgp4dwf0pxj3ek,evmos1a6sd702fg375aepmw6p9k96stgp4dwf0lls9s5,2105000,1
nomic1a6t5jsttf69syuqan3ydkf3cd8fhlzng9cpu4d,evmos1a6t5jsttf69syuqan3ydkf3cd8fhlzngmprgu0,200354684,1
nomic1a6uezupwx3epvmdyjkez7v6f57365cu2e299wc,evmos1a6uezupwx3epvmdyjkez7v6f57365cu28n8386,68545113,1
nomic1a6wa6rsnx2rphc5382kuft6e98z9wnp7anrjps,evmos1a6wa6rsnx2rphc5382kuft6e98z9wnp7r2pxgj,101180000,1
nomic1a6wjqtuedxg35jl0nfya3svvnam2zmgfpfvzqa,evmos1a6wjqtuedxg35jl0nfya3svvnam2zmgflswkfl,65130925,1
nomic1a6wxgmy3dasd6ymevtkx50q5kqqepxvjzjpsgv,evmos1a6wxgmy3dasd6ymevtkx50q5kqqepxvjutrypw,1058850443,2
nomic1a6x90j9xxl4m9m0n4k5lupa4y9esvd2m978s04,evmos1a6x90j9xxl4m9m0n4k5lupa4y9esvd2mm89yxh,24000000,1
nomic1a6xajq7d8e2sqpac0hf8sj3hlf6ey2slthyc9a,evmos1a6xajq7d8e2sqpac0hf8sj3hlf6ey2sl4wxvvl,95000000,8
nomic1a6yn5ksuprmh0khcla8tecehx9xxffsgz8uxz7,evmos1a6yn5ksuprmh0khcla8tecehx9xxffsgu77jtu,2029355,1
nomic1a6zpkynzpjdtxlpyz4azhz8eh2cgsnq3m94l4w,evmos1a6zpkynzpjdtxlpyz4azhz8eh2cgsnq39uhtuv,376280409,1
nomic1a74hlsg3dteg9xfry8kutpkh4vh5dt4mq6r0sx,evmos1a74hlsg3dteg9xfry8kutpkh4vh5dt4m7rpmey,101174927,1
nomic1a74qhzj8pn770rh97fvzvgmvfc24uzqxvatgk6,evmos1a74qhzj8pn770rh97fvzvgmvfc24uzqxjyfulc,123576806,3
nomic1a767u899hnd64k2syzmurpm60kee8qh73au3zw,evmos1a767u899hnd64k2syzmurpm60kee8qh70y79tv,6882054,1
nomic1a77epq53gtsv98p3cs2ymnw4n8gx9ry4flsfcv,evmos1a77epq53gtsv98p3cs2ymnw4n8gx9ry4hxja3w,109020000,1
nomic1a78mzgvgfg5u8e58gkyss6js8wnvmjm7hxklkx,evmos1a78mzgvgfg5u8e58gkyss6js8wnvmjm7fl5tly,41498410,2
nomic1a78prefuldnlys87w32qxnt4luwmzcu87qn65k,evmos1a78prefuldnlys87w32qxnt4luwmzcu8qe3wa5,507331419,7
nomic1a79f5uappqyjgvlpuf3guyylvpn5z3ae0nf6d8,evmos1a79f5uappqyjgvlpuf3guyylvpn5z3ae32twy9,540542789,1
nomic1a7aee4hnhy22zjx20c2fyq8ky6jvm4j04q55lf,evmos1a7aee4hnhy22zjx20c2fyq8ky6jvm4j0tekqkt,199000000,1
nomic1a7aj8dlcqjz9jkd26s9sm84rr0p0swgcejus8y,evmos1a7aj8dlcqjz9jkd26s9sm84rr0p0swgc8t7ywx,140000000,1
nomic1a7asg6m5azxpnsvhwj6rtja2ma2s2eju7dwmt0,evmos1a7asg6m5azxpnsvhwj6rtja2ma2s2ejuq5v0zd,100000000,2
nomic1a7az4ju0hlte0rulggcucxsdngxwha0hrel09w,evmos1a7az4ju0hlte0rulggcucxsdngxwha0haqamvv,499900142,1
nomic1a7dqvdp98m5n0340efn3v7pe0jngvd9uf0y5qg,evmos1a7dqvdp98m5n0340efn3v7pe0jngvd9uhkxqf2,100660000,3
nomic1a7en0zg278gasuzw64gqpljtz92z4gjm6708ug,evmos1a7en0zg278gasuzw64gqpljtz92z4gjmy8dn42,100503291,1
nomic1a7er27384hwj5crrqe6zpk8hld8syw2mxhw67w,evmos1a7er27384hwj5crrqe6zpk8hld8syw2mcwvwhv,314240225,2
nomic1a7fsl2v70yrm0lwdjz7ldcztg9khue86z6fwvw,evmos1a7fsl2v70yrm0lwdjz7ldcztg9khue86urt69v,100000000,2
nomic1a7ft50y33zuve3eukmx3g7jgn48ptrj7tpt3yr,evmos1a7ft50y33zuve3eukmx3g7jgn48ptrj74cf9dp,8543081,1
nomic1a7fxea2npw4nc8gv43a00se57ufmd5gp07nh87,evmos1a7fxea2npw4nc8gv43a00se57ufmd5gp383rwu,233700000,2
nomic1a7hfl2jj64wyg0q52fxe5da3yg4rjsvz86mj3j,evmos1a7hfl2jj64wyg0q52fxe5da3yg4rjsvzerexcs,21051618,1
nomic1a7jgrskgf6v2772znct9r97fypqlrpaz4mkvuc,evmos1a7jgrskgf6v2772znct9r97fypqlrpaztz5c46,25374732,1
nomic1a7k0a8g047waspwscu2wrhvuz7mnkampl8el36,evmos1a7k0a8g047waspwscu2wrhvuz7mnkampp7mtcc,723668108,1
nomic1a7kfl9st6t00ctfqp80aw2jwk0whe0g42sfgkc,evmos1a7kfl9st6t00ctfqp80aw2jwk0whe0g45ftul6,5756246,1
nomic1a7kk4l7uusqfclv3c80yzhakzy9vukxvrc429n,evmos1a7kk4l7uusqfclv3c80yzhakzy9vukxvaph7v3,259093862,1
nomic1a7kvulnmpdu2zmyazrzteyj6s0kh34lwtpl3g9,evmos1a7kvulnmpdu2zmyazrzteyj6s0kh34lw4ca9p8,4434831556,1
nomic1a7ld5f7mzs5msuch0q25pqwvppp0p2qmd48vzv,evmos1a7ld5f7mzs5msuch0q25pqwvppp0p2qmnv9ctw,4680000,1
nomic1a7lfvzuahc4972tx6gl8x0d589grc0043w4zj7,evmos1a7lfvzuahc4972tx6gl8x0d589grc0040hhkmu,136063063,1
nomic1a7na6jxzc9quc5zypy9c0uyenp4uqt64y2qx0n,evmos1a7na6jxzc9quc5zypy9c0uyenp4uqt646nzjx3,64461481,1
nomic1a7nummuw2nktqxgyuhw22z6su3m9t3gy38h5e6,evmos1a7nummuw2nktqxgyuhw22z6su3m9t3gy074qsc,150400000,2
nomic1a7qeevyapzve3x5xjuael53ndlhr84sv3mjhxn,evmos1a7qeevyapzve3x5xjuael53ndlhr84sv0zsr03,59000000,1
nomic1a7qur99h2kvrs9f8fuverzu9gcap2js9hfnh24,evmos1a7qur99h2kvrs9f8fuverzu9gcap2js9fs3rrh,1264397706,1
nomic1a7raudsmderqunj27d099c0la2nhzdvz64y75l,evmos1a7raudsmderqunj27d099c0la2nhzdvzyvx2aa,88500000,1
nomic1a7rceexvwqa583ernujxgmkwq3khftqcarc8hm,evmos1a7rceexvwqa583ernujxgmkwq3khftqcr66n7e,2009089,1
nomic1a7rf8tknzjhsj23hrl2az45ezpjvznmnsyay3w,evmos1a7rf8tknzjhsj23hrl2az45ezpjvznmnwalscv,126069857,2
nomic1a7sn6lkh0uqz0580grfdsy6m8f0h5tjudvcczm,evmos1a7sn6lkh0uqz0580grfdsy6m8f0h5tjun46vte,170000000,1
nomic1a7xz7mnpw3ne4lt50hyzg0alz26r84cmycgt8w,evmos1a7xz7mnpw3ne4lt50hyzg0alz26r84cm6p2lwv,200000000,3
nomic1a7yanfvjckdt95x4srqd857gscx6fty7nf4uwt,evmos1a7yanfvjckdt95x4srqd857gscx6fty7dshg8f,50001419,1
nomic1a82fnlqqduq906fzt8929363yy3q7kjqneqlxh,evmos1a82fnlqqduq906fzt8929363yy3q7kjqdqzt04,331399900,1
nomic1a82fss6twg59tu2r3raj6u6vfwl042hp5jcy5s,evmos1a82fss6twg59tu2r3raj6u6vfwl042hp2t6saj,19998285,1
nomic1a83tdj7x0thl3p0ggrdkz7xt43h327x4u2l36x,evmos1a83tdj7x0thl3p0ggrdkz7xt43h327x4zna9ny,502300045,2
nomic1a84227uvqmwfzpe7f7693v7x9wt5ce2dgq9l7p,evmos1a84227uvqmwfzpe7f7693v7x9wt5ce2dke8thr,62500000,2
nomic1a84d4np382m84fweswu00q2862y8f0swv7kspa,evmos1a84d4np382m84fweswu00q2862y8f0swj85ygl,67932153,2
nomic1a8525pvxl7fkfmw8ltcqruwp9hw98sl2ekszgm,evmos1a8525pvxl7fkfmw8ltcqruwp9hw98sl280jkpe,412333499,2
nomic1a857t0sxferf9m07c7ve47wefqsgxcw8qhpdnz,evmos1a857t0sxferf9m07c7ve47wefqsgxcw87wre6q,15845859,1
nomic1a86xy0rucrz0jlsq4vujyrxhz7m3gpxg4fjsxa,evmos1a86xy0rucrz0jlsq4vujyrxhz7m3gpxgtssy0l,4178048968,4
nomic1a88j6rcma6ckxtjvj9erlcle49u583khl4nw27,evmos1a88j6rcma6ckxtjvj9erlcle49u583khpv36ru,34986043,1
nomic1a89ftz9rff26u74j7x5hxraal0vd40m5mv9yx0,evmos1a89ftz9rff26u74j7x5hxraal0vd40m5948s0d,849288893,1
nomic1a8ajqqaslzfssq7caejtq9pd3tgj25prg5nzwa,evmos1a8ajqqaslzfssq7caejtq9pd3tgj25prkd3k8l,17950799,1
nomic1a8ath9sxk0pspl6d58m5lpjjcg4cd3e3xmf3kl,evmos1a8ath9sxk0pspl6d58m5lpjjcg4cd3e3czt9la,2000000,1
nomic1a8ccmcd7t3wmau37g5cd3n3r6dver8kkxtz3he,evmos1a8ccmcd7t3wmau37g5cd3n3r6dver8kkcjq97m,150000000,2
nomic1a8cjpwlk5zttxam0h0d8jte82edzcj3ld3f30j,evmos1a8cjpwlk5zttxam0h0d8jte82edzcj3lngt9xs,53280000,1
nomic1a8clqp3ey38wl25rvp6nehatydafyusklkcxat,evmos1a8clqp3ey38wl25rvp6nehatydafyuskp06j5f,2000000,2
nomic1a8dan9l4jzfc2dyzpy2vhcpsxr6x803y83eepe,evmos1a8dan9l4jzfc2dyzpy2vhcpsxr6x803yegmdgm,64090000,3
nomic1a8e5j6uv6tm8ttgxyzgtvpv7vamf3zm8scrd6q,evmos1a8e5j6uv6tm8ttgxyzgtvpv7vamf3zm8wppenz,100000000,1
nomic1a8fjlnp7q0syhnntuae4xjw9lcgx9mjsx7lk69,evmos1a8fjlnp7q0syhnntuae4xjw9lcgx9mjsc8azn8,173050938,1
nomic1a8g5mncf0h8rws9hyldus3hkex89z7nxz5ucar,evmos1a8g5mncf0h8rws9hyldus3hkex89z7nxud7v5p,363026665,1
nomic1a8hlz7zrp43ldzf80jmjl4uqw0n6hcjh2afhzl,evmos1a8hlz7zrp43ldzf80jmjl4uqw0n6hcjh5ytrta,340000000,1
nomic1a8khypxacvkvhp5lk0jnmqzugtv4397u82vv96,evmos1a8khypxacvkvhp5lk0jnmqzugtv4397uenwcvc,10000000,1
nomic1a8la7cg6rhqr3dsvhzz3zlkuexdh2l6jqdztva,evmos1a8la7cg6rhqr3dsvhzz3zlkuexdh2l6j75ql9l,3000000,1
nomic1a8lm2wv4u7qkhs6jdcw8wlyqmv4zffply058lj,evmos1a8lm2wv4u7qkhs6jdcw8wlyqmv4zffpl6kknks,25296561,1
nomic1a8nljzedhj9a8cxervxxa8rmnsd6ljhapspkdm,evmos1a8nljzedhj9a8cxervxxa8rmnsd6ljhalfrzye,600000000,2
nomic1a8nutheeg076pdlt65c32jyxjav2ruau4mcsrv,evmos1a8nutheeg076pdlt65c32jyxjav2ruautz6y2w,328600000,3
nomic1a8pq3cyg0w2t3jquh4lnuhsse7rz65mqyfnlrk,evmos1a8pq3cyg0w2t3jquh4lnuhsse7rz65mq6s3t25,297559387,1
nomic1a8rsp0qsxgz7fqaf84g2vcunt3dx3d96sl2gj6,evmos1a8rsp0qsxgz7fqaf84g2vcunt3dx3d96wxgumc,25000000,1
nomic1a8s9me8ushsjxwuxgfkgftcwcl9d75kamhf47h,evmos1a8s9me8ushsjxwuxgfkgftcwcl9d75ka9wtph4,99309220,1
nomic1a8seen69n8epw370e9qapcxrnat6xm5ygzl90d,evmos1a8seen69n8epw370e9qapcxrnat6xm5ykma3x0,424553515,3
nomic1a8sef3pfv8g4c6lwj3y4gql0daa7g3k6f55nxq,evmos1a8sef3pfv8g4c6lwj3y4gql0daa7g3k6hdk80z,2251386116,9
nomic1a8ssxns4qeczttv2q5t4te7nr9u8tuu0tylg5z,evmos1a8ssxns4qeczttv2q5t4te7nr9u8tuu04aauaq,18500000,1
nomic1a8u89kswys524wz7tqy4l530tpqpj33yrxm3cp,evmos1a8u89kswys524wz7tqy4l530tpqpj33yale93r,404420000,6
nomic1a8ux42llgt8tsam4f7cpp40aer5snjuy9ky28u,evmos1a8ux42llgt8tsam4f7cpp40aer5snjuym0x7w7,15000000,1
nomic1a8w0yrxwc238a6zs4u2v6xuch5pg37mdtmwaec,evmos1a8w0yrxwc238a6zs4u2v6xuch5pg37md4zvfs6,8297685,1
nomic1a8w8u6x0lvyce64e40xzw583mkxw6r2dzmrnr6,evmos1a8w8u6x0lvyce64e40xzw583mkxw6r2duzp82c,6000000,1
nomic1a8wng2u5sawar3kkt8yrvfaty8hpj9tlp7ky40,evmos1a8wng2u5sawar3kkt8yrvfaty8hpj9tll85sud,310073071,1
nomic1a8x08ltsg0v55w4e3qywhcc8fkln2rh5d9c70v,evmos1a8x08ltsg0v55w4e3qywhcc8fkln2rh5nu62xw,57000000,5
nomic1a8xuvkfwasjn4khr0xmnf4vs55mz2kyqa002f0,evmos1a8xuvkfwasjn4khr0xmnf4vs55mz2kyqrkd7qd,32237792,1
